,text,Created at,target,Likes,Retweets,lang,geo,Hashtags
313,No le quiten el título a Christian Fernando Cortés Pérez - Sign the Petition! https://t.co/XuNmfO3BDs vía @Change,2022-07-03 14:25:21,0,0,0,es,Lima - Peru,[]
314,@Guilher67465246 @libsoftiktok @blvdmrkt Idiotic false comparison.,2022-07-03 14:24:13,0,0,0,es,"East Spokane, WA",[]
315,RT @giubooks_: Los padres de los chicos de Stranger Things mientras ellos buscan y desaparecen de la casa 10 horas para tratar de encontrar…,2022-07-03 14:14:37,0,0,5617,es,"Trelew, Argentina",[]
316,"""Mi hija se suicidó con 15 años"". El bullying NO es cosa de niñ@s &gt;&gt; ¡LEY DE ACOSO ESCOLAR YA! @educaciongob @sanchezcastejon #NoEsCosaDeNiños #stopbullyingforkira - ¡Firma la petición! https://t.co/wGOGGYUwjy vía @change_es",2022-07-03 14:14:00,0,0,0,es,,"['NoEsCosaDeNiños', 'stopbullyingforkira']"
317,@branlocarrayo Si imagino compañero solo espero que haya sido un bonito romance al inicio,2022-07-03 14:10:29,0,0,0,es,,[]
318,"📰|INFO GABINETE TÉCNICO|

▶️ Actualización de la Herramienta Unificada para la verificación del DB-HE 2019, incluye novedades de la actualización del DB-HE y mejoras en el uso de sistemas de sustitución 👉 https://t.co/tWiayTc3Tq

#PorSerColegiado https://t.co/xeDhNi5xle",2022-07-03 14:10:02,0,0,0,es,"Madrid, Comunidad de Madrid",['PorSerColegiado']
319,"Muy cierto! 
👇😁 https://t.co/v4xYQbVzal",2022-07-03 14:09:42,0,2,0,es,,[]
320,@RalGarcaFarfn1 Mil gracias! Igualmente ☘️🫂,2022-07-03 14:07:30,0,0,0,es,,[]
321,"🗣️Rabo verde  si buscas amor y pareja o aventuras por internet debes saber que puedes ser victima de lo siguiente:👇

Fraude ☹️
Extorsion😶
Secuestro☹️
Trata de blancas ❤️‍🩹
Muerte 💀☠️
Y mas benévolo : Te romperan el ♥️❤️‍🩹💔

⭐ Lee esto 👇 https://t.co/2CC6ABNmQ9",2022-07-03 14:06:53,0,1,0,es,,[]
322,"🔠 Seguimos con el #Wordle de #BeSoccer 

🔎 Pista ➡️ Entrenador
⚖️ Nivel ➡️ Medio 

⚠️ ¡No compartas el resultado!

Deja tu 👍 en los comentarios si lo has acertado 

https://t.co/LYnTf3NPcJ",2022-07-03 14:00:00,0,0,0,es,,"['Wordle', 'BeSoccer']"
323,"@kitsumiimi Esta es la más barata que encontré y con capacidad suficiente uwu
https://t.co/1SfM2dSHYe",2022-07-03 13:53:34,0,1,0,es,He/Him,[]
324,"RT @javibichomalo: Vamos a ayudar a @Alber_Canarias, para que vuelva al parlamento ya!!!
Presidenta del Parlamento : Devuelvan el escaño a…",2022-07-03 13:52:57,0,0,8,es,"LA TIERRA, República de España",[]
325,@chaotic_mrs @826irish @PhilipGunnMS @MMLonline False info.,2022-07-03 13:51:34,0,0,0,es,"ANTIFA Headquarters, America",[]
326,"RT @javibichomalo: Vamos a ayudar a @Alber_Canarias, para que vuelva al parlamento ya!!!
Presidenta del Parlamento : Devuelvan el escaño a…",2022-07-03 13:49:47,0,0,8,es,,[]
327,RT @SpanishDan1: Remove Danny Kruger as MP for Devizes - ¡Firma la petición! https://t.co/DqqLrz1hod via @change_es,2022-07-03 13:48:55,0,0,7,es,,[]
328,RT @ArquiSpaces: Manifiesto para declarar a Ana Hurtado persona non grata del pueblo cautivo cubano - Sign the Petition! https://t.co/C2dHy…,2022-07-03 13:46:55,0,0,6,es,"Córdoba, Argentina",[]
329,"""Mi hija se suicidó con 15 años"". El bullying NO es cosa de niñ@s &gt;&gt; ¡LEY DE ACOSO ESCOLAR YA! @educaciongob @sanchezcastejon #NoEsCosaDeNiños #stopbullyingforkira - ¡Firma la petición! https://t.co/AOboBvd1T4 a través de @change_es",2022-07-03 13:39:41,0,0,0,es,"Murcia, España","['NoEsCosaDeNiños', 'stopbullyingforkira']"
330,Relator Especial de la ONU contra la Tortura y otros tratos Crueles : DETENGAN LA CIBERTORTURA - ¡Firma la petición! https://t.co/5FWzCRNu9J vía @change_es,2022-07-03 13:38:19,0,0,0,es,"Zaragoza, España",[]
331,Mejorar el merchandising de las secciones del FCBarcelona. - ¡Firma la petición! https://t.co/lCCSbynMOz vía @change_es,2022-07-03 13:37:30,0,1,0,es,,[]
332,RT @SpanishDan1: Remove Danny Kruger as MP for Devizes - ¡Firma la petición! https://t.co/DqqLrz1hod via @change_es,2022-07-03 13:27:39,0,0,7,es,leatherhead surrey England,[]
333,RT @SpanishDan1: Remove Danny Kruger as MP for Devizes - ¡Firma la petición! https://t.co/DqqLrz1hod via @change_es,2022-07-03 13:27:27,0,0,7,es,Spain,[]
334,@rickygervais @AmarjeetSohiYEG @BuildingOurZoo @ftwglobal @LeoDiCaprio @slwcs_org @HSIGlobal @_AnimalAdvocate @elephantfamily @Claudiashein @mroblesg @SEDEMA_CDMX @fernandoguals : Retiro de Ely la elefanta a un santuario. - Sign the Petition! https://t.co/g6oB2AXNeC via @UKChange,2022-07-03 13:21:23,0,0,0,es,,[]
335,"""Mi hija se suicidó con 15 años"". El bullying NO es cosa de niñ@s &gt;&gt; ¡LEY DE ACOSO ESCOLAR YA! @educaciongob @sanchezcastejon #NoEsCosaDeNiños #stopbullyingforkira - ¡Firma la petición! https://t.co/JX9ZgTwAXW vía @change_es",2022-07-03 13:18:45,0,0,0,es,España,"['NoEsCosaDeNiños', 'stopbullyingforkira']"
336,RT @SpanishDan1: Remove Danny Kruger as MP for Devizes - ¡Firma la petición! https://t.co/DqqLrz1hod via @change_es,2022-07-03 13:17:53,0,0,7,es,"London, Europe",[]
337,RT @SpanishDan1: Remove Danny Kruger as MP for Devizes - ¡Firma la petición! https://t.co/DqqLrz1hod via @change_es,2022-07-03 13:16:30,0,0,7,es,"Salford, 🐝🇪🇺🏳️‍🌈",[]
338,@Leny_false Yo leí en una publicación que ya había fallecido.,2022-07-03 13:15:37,0,1,0,es,,[]
339,RT @salyazuquita: Manifiesto para declarar a Ana Hurtado persona non grata del pueblo cautivo cub - ¡Firma la petición! https://t.co/gEbeTV…,2022-07-03 13:09:05,0,0,2,es,,[]
340,RT @SpanishDan1: Remove Danny Kruger as MP for Devizes - ¡Firma la petición! https://t.co/DqqLrz1hod via @change_es,2022-07-03 13:08:28,0,0,7,es,Ireland,[]
341,false info,2022-07-03 13:07:56,0,0,0,es,works at NBI,[]
342,RT @SpanishDan1: Remove Danny Kruger as MP for Devizes - ¡Firma la petición! https://t.co/DqqLrz1hod via @change_es,2022-07-03 13:07:47,0,0,7,es,UK,[]
343,@CCornSyrup @TheAnything_Bot false information imo,2022-07-03 13:04:33,0,1,0,es,block = i own you imo,[]
344,Mejorar el merchandising de las secciones del FCBarcelona. - ¡Firma la petición! https://t.co/v82k9n7NuE via @change_es,2022-07-03 13:04:31,0,1,0,es,"Barcelona ,Catalunya",[]
345,Remove Danny Kruger as MP for Devizes - ¡Firma la petición! https://t.co/DqqLrz1hod via @change_es,2022-07-03 13:04:29,0,11,7,es,Tarragona./Glossop,[]
346,@CCornSyrup @TheAnything_Bot false information imo,2022-07-03 13:02:09,0,1,0,es,block = i own you imo,[]
347,@Large_Susie69 @CCornSyrup @TheAnything_Bot false information imo,2022-07-03 12:57:35,0,0,0,es,block = i own you imo,[]
348,Dejadlo vivir: ¡Ni un árbol menos! - ¡Firma la petición! https://t.co/umMBcyaOQm vía @change_es,2022-07-03 12:56:15,0,0,0,es,sevilla,[]
349,"False patriotism 

via @NYTOpinion
https://t.co/qJH8BEaSwk",2022-07-03 12:54:44,0,0,0,es,USA,[]
350,"RT @luchetti_silvia: Muere a los 97 años Peter Brook, el gigante del teatro de nuestro tiempo | Cultura | EL PAÍS https://t.co/hG4DGNirm9",2022-07-03 12:50:38,0,0,1,es,,[]
351,"Muere a los 97 años Peter Brook, el gigante del teatro de nuestro tiempo | Cultura | EL PAÍS https://t.co/hG4DGNirm9",2022-07-03 12:48:42,0,1,1,es,"Madrid , Buenos Aires",[]
352,"RT @EnLuchaVTC: 👉🏻 No se trata de elegir entre flexibilidad y derechos laborales. 

Para la casi totalidad de trabajadores  de plataformas…",2022-07-03 12:39:59,0,0,1,es,Paraíso de ladrones. Delaware,[]
353,"""Mi hija se suicidó con 15 años"". El bullying NO es cosa de niñ@s &gt;&gt; ¡LEY DE ACOSO ESCOLAR YA! @educaciongob @sanchezcastejon #NoEsCosaDeNiños #stopbullyingforkira - ¡Firma la petición! https://t.co/lV9l0nTVa9 via @change_es",2022-07-03 12:39:30,0,0,0,es,República Catalana,"['NoEsCosaDeNiños', 'stopbullyingforkira']"
354,"RT @Catedra_RSC: 📢 Abrimos el plazo de preinscripción del X @MasterRSC_es de la @UMU.

📌Clases J-V por la tarde en @EconomicasUMU. 

✅ Semi…",2022-07-03 12:37:21,0,0,2,es,,[]
355,Manifiesto para declarar a Ana Hurtado persona non grata del pueblo cautivo cub - Sign the Petition! https://t.co/flOdgbQMat via @Change,2022-07-03 12:34:48,0,0,0,es,,[]
356,"Me topé con esta joya!!!! El gran @LaloGonzalezM  nos regala un pod que vale oro!!!!  

¡Escucha este podcast! E01 Dragon Ball … https://t.co/XFO2NRxaLf",2022-07-03 12:28:48,0,1,0,es,"SAN JUAN, PUERTO RICO",[]
357,Mejorar el merchandising de las secciones del FCBarcelona. - ¡Firma la petición! https://t.co/XFCR8XI6cg vía @change_es,2022-07-03 12:26:22,0,0,0,es,En el mundo donde sino,[]
358,RT @martinezvelilla: En este enlace está el sumario del último nº de la Revista Española de Geriatría y Gerontolog - que está disponible en…,2022-07-03 12:23:12,0,0,5,es,Vic,[]
359,Mejorar el merchandising de las secciones del FCBarcelona. - ¡Firma la petición! https://t.co/e7yb2HXHDy vía @change_es,2022-07-03 12:19:57,0,3,0,es,"Barcelona, España",[]
360,No le quiten el título a Christian Fernando Cortés Pérez - ¡Firma la petición! https://t.co/6QugFTwiKv via @change_es,2022-07-03 12:15:48,0,0,0,es,,[]
361,@Claudiashein @mroblesg @SEDEMA_CDMX @fernandoguals : Retiro de Ely la elefanta a un santuario. - Signez la pétition ! https://t.co/6l0vVzeSFv via @ChangeFrance,2022-07-03 12:15:36,0,0,0,es,"Lyon, France",[]
362,"RT @Amor_y_Rabia: (DOC)
¿FAKE NEWS? Según documentos filtrados, Polonia deportará a Ucrania a todos los desertores ucranianos de entre 18 y…",2022-07-03 12:11:35,0,0,12,es,Puerto Rico,[]
363,"A̶ ̶f̶i̶r̶e̶ ̶t̶h̶a̶t̶ ̶c̶a̶n̶ ̶h̶a̶r̶d̶l̶y̶ ̶b̶e̶ ̶t̶a̶m̶e̶d̶.

Oh, always so dutiful, isn't she? This matter could be solved within a second . .

Jealous? —— her false assumptions are really getting out of hand because he wasn't ( jealous ) at all. Perhaps, he » https://t.co/ELG6aPsTME",2022-07-03 12:10:11,0,0,0,es,LONDON.,[]
364,El Imserso ha iniciado el procedimiento de tramitación de su programa de Turismo para la temporada 2022-2023 con el fin de recopilar todas las solicitudes de cara a la futura adjudicación de plazas. +INFO: https://t.co/1JhXJJ5naO https://t.co/irBx2JrlcW,2022-07-03 12:01:14,0,1,0,es,Valdemoro,[]
365,Me sumo! Mejorar el merchandising de las secciones del FCBarcelona. - ¡Firma la petición! https://t.co/QKAdOhRzC1 vía @change_es,2022-07-03 11:40:13,0,5,0,es,Córdoba,[]
366,"RT @General_Polvora: @iHeartRadio y #LaResistenciA 
El PitStop: F1 
A un año de Cobbs, el GP de Gran Bretaña by @JesusPorras_15
@gurudeport…",2022-07-03 11:38:12,0,0,5,es,Multiverso💫,['LaResistenciA']
367,"@Tayentrerriana Ajsjaj wtf, la verdad que si pienso en la chica del bikini azul o ahora te puedes marchar un poco de risa si da jaja, por el ritmo o la letra no sé",2022-07-03 11:24:37,0,0,0,es,Daylight,[]
368,@Leny_false Naaa. No creo.,2022-07-03 11:22:13,0,0,0,es,,[]
369,RT @Albertbadboy: ¡Salvemos Can Vila! 150 niñ@s con discapacidad se quedan sin escuela! - ¡Firma la petición! https://t.co/bzH5H61Mfz via @…,2022-07-03 11:21:55,0,0,1,es,Parets del Vallès.,[]
370,Soterramiento de las vías del tren en Alfafar - ¡Firma la petición! https://t.co/fvXVsvWPns vía @change_es,2022-07-03 11:18:42,0,0,0,es,"Sagunto, España",[]
371,"👉🏻 No se trata de elegir entre flexibilidad y derechos laborales. 

Para la casi totalidad de trabajadores  de plataformas digitales, la disyuntiva no es flexibilidad frente a derechos laborales, sino precariedad frente a derechos laborales @AmnistiaOnline https://t.co/Lu5nhUzxmv",2022-07-03 11:12:21,0,1,1,es,España,[]
372,"RT @_BabyCatFace_: El nuevo tren cuyo trayecto Plsncia-Bdjz se inauguró el día23,no volverá a pasar x #Plasencia.Han invertido millones en…",2022-07-03 11:12:19,0,0,2,es,,['Plasencia']
373,"Venga, haceros el ánimo y firmar, 👍👍👍👍 Soterramiento de las vías del tren en Alfafar - ¡Firma la petición! https://t.co/SE8y7XAmwl vía @change_es",2022-07-03 11:11:38,0,1,0,es,valencia,[]
374,"Corea del Sur: Por favor, detener la tortura y el consumo de perros y gatos - Sign the Petition! https://t.co/E3n3YXlw38 via @UKChange",2022-07-03 11:01:38,0,0,0,es,,[]
375,Mejorar el merchandising de las secciones del FCBarcelona. - ¡Firma la petición! https://t.co/3FX8WGrvAo vía @change_es,2022-07-03 10:46:06,0,0,0,es,Barcelona,[]
376,"Mejorar el merchandising de las secciones del FCBarcelona. - ¡Firma la petición! https://t.co/6BbR86HFVt vía @change_es

@palauresist @gerardromero",2022-07-03 10:38:44,0,0,0,es,,[]
377,"Por tantas coplas inolvidables

Recogida de firmas para que nombren a D. Manuel Sánchez Alba “Noly” Baluarte del Carnaval - ¡Firma la petición! https://t.co/4dTbqoPURv vía @change_es",2022-07-03 10:35:50,0,0,1,es,,[]
378,Mejorar el merchandising de las secciones del FCBarcelona. - ¡Firma la petición! https://t.co/FtKIXLQAGO via @change_es,2022-07-03 10:32:49,0,1,1,es,"Reus, Espanya",[]
379,Aumento de la cuantía para subsidio de mayores de 52 años - ¡Firma la petición! https://t.co/XjABzi2zUt vía @change_es,2022-07-03 10:30:13,0,1,0,es,"Urnieta, España",[]
380,"RT @_BabyCatFace_: El nuevo tren cuyo trayecto Plsncia-Bdjz se inauguró el día23,no volverá a pasar x #Plasencia.Han invertido millones en…",2022-07-03 10:19:58,0,0,2,es,,['Plasencia']
381,"""Mi hija se suicidó con 15 años"". El bullying NO es cosa de niñ@s &gt;&gt; ¡LEY DE ACOSO ESCOLAR YA! @educaciongob @sanchezcastejon #NoEsCosaDeNiños #stopbullyingforkira - ¡Firma la petición! https://t.co/DODoOcSfbf vía @change_es",2022-07-03 10:15:14,0,1,0,es,,"['NoEsCosaDeNiños', 'stopbullyingforkira']"
382,Hª de la Música en Enseñanzas Profesionales de Música sea impartida por un especialista - ¡Firma la petición! https://t.co/WhsR39QPfs vía @change_es,2022-07-03 10:12:40,0,0,0,es,Guadalajara,[]
383,"@Leny_false Noooooooooooooo.

Te necesitmos apoyndo a la 4T y AMLO!!!",2022-07-03 10:11:05,0,0,0,es,,[]
384,¡Salvemos Can Vila! 150 niñ@s con discapacidad se quedan sin escuela! - ¡Firma la petición! https://t.co/bzH5H61Mfz via @change_es,2022-07-03 10:06:23,0,0,1,es,,[]
385,"@Leny_false 🤣😂 
Pues menos la debes eliminar ☺️",2022-07-03 10:00:02,0,0,0,es,México!,[]
386,RT @Charly_zappa: 20​.​000 mayores fallecidos merecen justicia: ¡Investigación ya! - ¡Firma la petición! https://t.co/PeSEpB5FVu vía @chang…,2022-07-03 9:46:55,0,0,34,es,,[]
387,RT @Charly_zappa: 20​.​000 mayores fallecidos merecen justicia: ¡Investigación ya! - ¡Firma la petición! https://t.co/PeSEpB5FVu vía @chang…,2022-07-03 9:43:38,0,0,34,es,,[]
388,Mejorar el merchandising de las secciones del FCBarcelona. - ¡Firma la petición! https://t.co/0gsO3TTnOK vía @change_es,2022-07-03 9:43:27,0,0,0,es,Barcelona - Lugo,[]
389,"¡URGENTE! Protejan a su hijo de un padre pederasta, condenado por abuso sexual continuado a mi otra hija cuando tenia 10 
años, los mismos que tiene su hijo.
#UnPederastaNoEsBuenPadre
#LosNiñosNoMienten - ¡Firma la petición! https://t.co/dGaIPUTqRd vía @change_es",2022-07-03 9:42:37,0,1,0,es,Mi zona de confort❤️,"['UnPederastaNoEsBuenPadre', 'LosNiñosNoMienten']"
390,"El nuevo tren cuyo trayecto Plsncia-Bdjz se inauguró el día23,no volverá a pasar x #Plasencia.Han invertido millones en arreglar la estación d Plasencia, ¿para qué?si habrá que ir a Monfragüe en autobús para poder coger tren. https://t.co/r8tbnl5Cbe  @Ayto_Plasencia @fernandopgp",2022-07-03 9:42:31,0,3,2,es,,['Plasencia']
391,"RT @RafaCobian: @CarlosLealMx @IberosferaMx @AgustinLaje Ya tiene tu número de Celular...

No le quiten el título a Christian Fernando Cort…",2022-07-03 9:33:13,0,0,2,es,mexico,[]
392,"Madrid necesita más Metro, no menos: ¡Aumenten 10% los trenes! - ¡Firma la petición! https://t.co/zxy2aUucmS vía @change_es",2022-07-03 9:33:06,0,0,0,es,,[]
393,El bullying NO es cosa de niñ@s &gt;&gt; ¡LEY DE ACOSO ESCOLAR YA! @educaciongob @sanchezcastejon #NoEsCosaDeNiños #stopbullyingforkira - ¡Firma la petición! https://t.co/CNbQrPIl2m vía @change_es,2022-07-03 9:32:32,0,0,0,es,"ÜT: 10.509004,-66.917919","['NoEsCosaDeNiños', 'stopbullyingforkira']"
394,Día 138 sin respuesta @DianaMorantR @CienciaGob @UniversidadGob @RaquelYotti  https://t.co/lccwmV0FTj,2022-07-03 9:29:26,0,0,0,es,,[]
395,Manifiesto para declarar a Ana Hurtado persona non grata del pueblo cautivo cub - ¡Firma la petición! https://t.co/gEbeTVcvfH vía @change_es,2022-07-03 9:27:52,0,10,2,es,Bien lejos.,[]
396,"""Mi hija se suicidó con 15 años"". El bullying NO es cosa de niñ@s &gt;&gt; ¡LEY DE ACOSO ESCOLAR YA! @educaciongob @sanchezcastejon #NoEsCosaDeNiños #stopbullyingforkira - ¡Firma la petición! https://t.co/0ZlZqumMjj vía @change_es",2022-07-03 9:22:39,0,0,0,es,,"['NoEsCosaDeNiños', 'stopbullyingforkira']"
397,@lcvkook false info,2022-07-03 9:22:05,0,0,0,es,she/they • 19,[]
398,RT @tontilocuencias: Gobierno de Aragón: No destruyan el valle de Canal Roya por la ampliación de las estaciones de esquí. - ¡Firma la peti…,2022-07-03 9:19:43,0,0,12,es,"Islas Baleares, España",[]
399,@suzytuny4u False comparison,2022-07-03 9:18:53,0,0,0,es,Nigeria,[]
400,RT @tontilocuencias: Gobierno de Aragón: No destruyan el valle de Canal Roya por la ampliación de las estaciones de esquí. - ¡Firma la peti…,2022-07-03 9:17:24,0,0,12,es,"España, paraíso de rarezas",[]
401,@ddeonuusv Hoy false 💔,2022-07-03 9:17:07,0,0,0,es,she/her | minor | rCbyf !,[]
402,"Estamos los dos con resaca de ayer y nos hemos puesto a debatir que un 'false friend' es un false friend, y su origen. Necesitamos café ya xDD",2022-07-03 9:16:58,0,0,0,es,,[]
403,RT @tontilocuencias: Gobierno de Aragón: No destruyan el valle de Canal Roya por la ampliación de las estaciones de esquí. - ¡Firma la peti…,2022-07-03 9:16:23,0,0,12,es,El Bierzo,[]
404,RT @tontilocuencias: Gobierno de Aragón: No destruyan el valle de Canal Roya por la ampliación de las estaciones de esquí. - ¡Firma la peti…,2022-07-03 9:14:57,0,0,12,es,Utopía,[]
405,RT @tontilocuencias: Gobierno de Aragón: No destruyan el valle de Canal Roya por la ampliación de las estaciones de esquí. - ¡Firma la peti…,2022-07-03 9:14:19,0,0,12,es,,[]
406,Gobierno de Aragón: No destruyan el valle de Canal Roya por la ampliación de las estaciones de esquí. - ¡Firma la petición! https://t.co/X8se2srT4r a través de @change_es,2022-07-03 9:12:39,0,0,0,es,pamplona,[]
407,RT @tontilocuencias: Gobierno de Aragón: No destruyan el valle de Canal Roya por la ampliación de las estaciones de esquí. - ¡Firma la peti…,2022-07-03 9:11:51,0,0,12,es,pamplona,[]
408,Mejorar el merchandising de las secciones del FCBarcelona. - ¡Firma la petición! https://t.co/Jdor0SdZ5x vía @change_es,2022-07-03 9:09:40,0,0,0,es,"Valencia, Comunidad Valenciana",[]
409,RT @tontilocuencias: Gobierno de Aragón: No destruyan el valle de Canal Roya por la ampliación de las estaciones de esquí. - ¡Firma la peti…,2022-07-03 9:08:45,0,0,12,es,Utopía,[]
410,RT @tontilocuencias: Gobierno de Aragón: No destruyan el valle de Canal Roya por la ampliación de las estaciones de esquí. - ¡Firma la peti…,2022-07-03 9:06:00,0,0,12,es,Leganés,[]
411,"@BricTheDuck ?
Noticias del otro lado dicen que están atacando objetivos militares...

O es una false flag para acusar a Ucrania de bombardeo civiles",2022-07-03 9:04:26,0,1,0,es,LHR LGW STN LTN LCY,[]
412,"POR LA PAZ MUNDIAL, exigimos que sea obligatorio un referéndum para declarar la guerra - ¡Firma la petición! https://t.co/460q1JA8zJ vía @change_es",2022-07-03 9:01:49,0,0,0,es,,[]
413,RT @tontilocuencias: Gobierno de Aragón: No destruyan el valle de Canal Roya por la ampliación de las estaciones de esquí. - ¡Firma la peti…,2022-07-03 9:01:18,0,0,12,es,"San Justo, Argentina",[]
414,RT @tontilocuencias: Gobierno de Aragón: No destruyan el valle de Canal Roya por la ampliación de las estaciones de esquí. - ¡Firma la peti…,2022-07-03 8:59:42,0,0,12,es,,[]
415,RT @tontilocuencias: Gobierno de Aragón: No destruyan el valle de Canal Roya por la ampliación de las estaciones de esquí. - ¡Firma la peti…,2022-07-03 8:59:16,0,0,12,es,"Estrimia, España",[]
416,Dejadlo vivir: ¡Ni un árbol menos! - ¡Firma la petición! https://t.co/mMup5yIuXx vía @change_es,2022-07-03 8:58:43,0,0,0,es,,[]
417,Mejorar el merchandising de las secciones del FCBarcelona. - ¡Firma la petición! https://t.co/XaXQgguIof vía @change_es,2022-07-03 8:50:50,0,3,0,es,"Lleida, España",[]
418,"RT @TeatroBreton: 🎟 |Continúa la VENTA  ANTICIPADA de
🎭 | #ProgramaciónAgostoDiciembre2022
✅ |  ininterrumpidamente  en 🎟https://t.co/5NSdl…",2022-07-03 8:41:43,0,0,1,es,Logroño,['ProgramaciónAgostoDiciembre2022']
419,"No irónicamente casi me da algo, cualquier escena con Taylor de fondo me hace sentir COSAS, más encima false god que demente de mierda quien escribió esto",2022-07-03 8:23:27,0,0,0,es,🇦🇷 harry's house,[]
420,CASI SE CHAPAN DURANTE FALSE GOD QUE ALGUIEN ME DE LA MANO QUE ME MUEROOOOOOOOOOOO https://t.co/nWgMsna3Te,2022-07-03 8:22:23,0,0,0,es,🇦🇷 harry's house,[]
421,Mejorar el merchandising de las secciones del FCBarcelona. - ¡Firma la petición! https://t.co/ntcxWBq42O via @change_es,2022-07-03 8:16:31,0,0,0,es,"Barcelona, Espanya",[]
422,Aumento de la cuantía para subsidio de mayores de 52 años - ¡Firma la petición! https://t.co/PGBAlErSIC vía @change_es,2022-07-03 8:15:34,0,0,0,es,,[]
423,Presidente del gobierno: Fijeza Para interinos y Laborales en fraude de Ley - ¡Firma la petición! https://t.co/4zFsuHYzHm vía @change_es,2022-07-03 8:14:57,0,0,0,es,españa,[]
424,"#LoMásLeído ""False Light"" de WHITE WARD, sobresaliente de principio a fin, con un poquito de todo y mucho talento...
https://t.co/PGe9XiZSg7 https://t.co/2dPJLVfYmD",2022-07-03 8:00:01,0,2,0,es,España,['LoMásLeído']
425,@catboycal false info.,2022-07-03 7:51:30,0,1,0,es,14 December 2012,[]
426,Aumento de la cuantía para subsidio de mayores de 52 años - ¡Firma la petición! https://t.co/zzSTRm9A22 a través de @change_es,2022-07-03 7:42:17,0,0,0,es,,[]
427,Acabo de completar una actividad con Runkeeper https://t.co/Bn5zj8mZlD https://t.co/QI5Npj5IcR,2022-07-03 7:40:44,0,0,0,es,,[]
428,"Excelente para terminar el día 😎
Quadrant &amp; Iris - False Spring https://t.co/t5TSsBGeIC a través de @YouTube",2022-07-03 7:35:57,0,0,0,es,Peru,[]
429,Boolean ganasEstudiar = false;,2022-07-03 7:29:27,0,3,0,es,Reino de las Hadas,[]
430,honestamente creo q coger con false god de fondo es una experiencia religiosa,2022-07-03 7:24:01,0,0,0,es,(she/her),[]
431,Mejorar el merchandising de las secciones del FCBarcelona. - ¡Firma la petición! https://t.co/SjDCzk7zlA vía @change_es,2022-07-03 7:22:23,0,1,0,es,,[]
432,"RT @CambridgeEngSP: No te confíes cuando veas palabras muy parecidas en inglés y español, no siempre significan lo mismo. En el post de hoy…",2022-07-03 7:19:33,0,0,11,es,,[]
433,@a_funmibi False info!,2022-07-03 7:10:53,0,0,0,es,OLYMPUS.,[]
434,"REFLEXIONES SOBRE COVID-19

https://t.co/OWJFT2k9WR
#marketingburuz https://t.co/cHg08uxcnO",2022-07-03 7:03:26,0,0,0,es,San Sebastián (País Vasco),['marketingburuz']
435,"🎟 |Continúa la VENTA  ANTICIPADA de
🎭 | #ProgramaciónAgostoDiciembre2022
✅ |  ininterrumpidamente  en 🎟https://t.co/5NSdldr09W
y a partir del 16 de agosto en taquilla  y 📞 941 207 231
🔗 ℹ️ https://t.co/Wd0STArWIh
 #LogroñoEsCultura  @AytoLogrono https://t.co/2brh4y0TPA",2022-07-03 7:00:31,0,2,1,es,"Logroño, La Rioja","['ProgramaciónAgostoDiciembre2022', 'LogroñoEsCultura']"
436,"🎟 |Continúa la VENTA  ANTICIPADA de
🎭 | #ProgramaciónAgostoDiciembre2022
✅ |  ininterrumpidamente  en 🎟https://t.co/5NSdldr09W
y a partir del 16 de agosto en taquilla  y 📞 941 207 231
🔗 ℹ️ https://t.co/Wd0STArWIh
 #LogroñoEsCultura  @AytoLogrono https://t.co/aeZWQSiYdr",2022-07-03 7:00:31,0,1,0,es,"Logroño, La Rioja","['ProgramaciónAgostoDiciembre2022', 'LogroñoEsCultura']"
437,"Justicia para nuestra hija asesinada por un guardarraíl sin tornillos​.​Murió atravesada por el guardarrail, viajando dentro de un vehículo - ¡Firma la petición! https://t.co/iWfsvStHGF vía @change_es",2022-07-03 6:57:34,0,0,0,es,,[]
438,"Justicia para nuestra hija asesinada por un guardarraíl sin tornillos​.​Murió atravesada por el guardarrail, viajando dentro de un vehículo - ¡Firma la petición! https://t.co/iWfsvStHGF vía @change_es",2022-07-03 6:56:22,0,0,0,es,,[]
439,"RT @Jksoniias: 3) Tomistoma or False gharial
#drjksoniphotography https://t.co/gsxn8mk0sK",2022-07-03 6:55:08,0,0,2,es,,['drjksoniphotography']
440,Soterramiento de las vías del tren en Alfafar - ¡Firma la petición! https://t.co/n4W8O5RZY8 vía @change_es,2022-07-03 6:28:07,0,0,0,es,,[]
441,"Construyendo en Moonwood Mill. Castillo del Lobo. #LosSimsES  #TheSims  #TheSims4  #LosSims 
Enlace para descargar de la Galería: https://t.co/fJDugjbJnt
https://t.co/V94hmdcmA6 a través de @foroactivo https://t.co/3gTwF3VXDD",2022-07-03 6:20:50,0,3,0,es,"Zaragoza, España","['LosSimsES', 'TheSims', 'TheSims4', 'LosSims']"
442,deje d llorar se puso false god Uf,2022-07-03 6:09:50,0,0,0,es,she/her,[]
443,@Leny_false Eso no puede ser https://t.co/K5PFQZztmy,2022-07-03 6:09:46,0,1,0,es,,[]
444,"https://t.co/wOMD2lNac3

Aunque el mundo de la moto todavía es muy masculino, la presencia femenina cada vez es mayor. Coincidiendo con el Día Internacional de la Mujer, nos ocupamos de algunas de las mujeres moteras más importantes e influyentes de la historia. https://t.co/4vVS0NvHDJ",2022-07-03 6:08:47,0,1,0,es,Bolivia,[]
